position,scene,AE,MSE,PSNR,SSIM,LPIPS,FID,PSNR_2,SSIM_2
Position1,VNIR,6.3023176193,0.0044546444,23.5118694305,0.8314470053,0.1159962714,1.11267436295748E-05,24.9822311401,0.9078015089
Position1,VNIR,6.2647023201,0.0045347055,23.4345092773,0.8312110901,0.1150438413,4.3120700865984E-05,24.9010696411,0.9067764878
Position1,VNIR,6.2574996948,0.0045337346,23.4354400635,0.8321220875,0.1137175485,0.000013879,24.8997993469,0.9070014358
Position1,VNIR,6.2542686462,0.0045439,23.4257125854,0.8326259851,0.1138667613,1.56392343342304E-06,24.8914756775,0.9074440598
Position1,VNIR,6.2240228653,0.0045362674,23.4330158234,0.8338987827,0.1125063896,1.41661148518324E-05,24.8997707367,0.9071556926
Position1,VNIR,6.2101607323,0.0044775605,23.4895877838,0.8351435661,0.1123249233,2.61988025158644E-05,24.9574699402,0.9077662826
Position1,VNIR,6.2335925102,0.0044585927,23.5080223083,0.8355641961,0.1111096814,3.42470593750477E-06,24.9713134766,0.9081013203
Position1,VNIR,6.2677721977,0.0044241762,23.5416755676,0.8359529376,0.1092998907,7.35372304916382E-06,25.0111656189,0.9084957242
Position1,VNIR,6.2512049675,0.0044605755,23.5060901642,0.835432291,0.108982265,7.73021019995213E-06,24.9735832214,0.9084842205
Position1,VNIR,6.2663817406,0.0043985983,23.5668563843,0.836155057,0.1082181334,2.80905514955521E-05,25.0393886566,0.9083636999
Position1,VNIR,6.2928109169,0.0043700673,23.5951194763,0.8363476992,0.1100017428,6.47641718387604E-06,25.0712623596,0.9078420401
Position1,VNIR,6.2874307632,0.0043287757,23.6363506317,0.8367862701,0.1088924631,4.34694811701775E-07,25.1128482819,0.908379972
Position1,VNIR,6.3008165359,0.0043397462,23.6253566742,0.8364938498,0.1090341136,2.60071828961372E-06,25.0965957642,0.9078201056
Position1,VNIR,6.2332000732,0.0043184645,23.6467056274,0.8368228674,0.1095392779,5.46360388398171E-06,25.120136261,0.9080051184
Position1,VNIR,6.2706522942,0.0043213312,23.643825531,0.8360483646,0.1099536717,4.73717227578163E-06,25.1148700714,0.9071464539
Position1,VNIR,6.2626757622,0.0042700055,23.6957168579,0.836351335,0.1093147323,2.30828300118446E-06,25.1656551361,0.9077946544
Position1,VNIR,6.3264117241,0.0043555037,23.6096172333,0.8353531957,0.1114219651,6.24079257249832E-06,25.0805187225,0.9078435898
Position1,VNIR,6.3165316582,0.0043169628,23.6482200623,0.8357273936,0.1121938676,6.24707899987698E-06,25.1171722412,0.9078671336
Position1,VNIR,6.2832374573,0.0042954814,23.6698818207,0.8357428908,0.113749817,1.3390788808465E-05,25.1384849548,0.908092916
Position1,VNIR,6.2783541679,0.0042669093,23.6988658905,0.8352383375,0.1124720275,0.000039187,25.1693515778,0.9081150889
Position1,VNIR,6.3003191948,0.0042797662,23.6858005524,0.8347918987,0.1133379638,2.0013190805912E-05,25.1559925079,0.9080474377
Position1,VNIR,6.2933859825,0.004263557,23.7022800446,0.8352345824,0.1123775244,1.54273584485054E-06,25.1729221344,0.908765316
Position1,VNIR,6.3098511696,0.0043257768,23.6393585205,0.8351550698,0.1121813655,2.15584877878427E-05,25.1083087921,0.9085871577
Position1,VNIR,6.3114595413,0.004311448,23.6537704468,0.8358630538,0.1116653159,9.19890590012074E-06,25.1210956573,0.9091490507
Position1,VNIR,6.3174147606,0.0043119877,23.6532249451,0.8363080025,0.1106886342,1.12841371446848E-05,25.1259384155,0.9095394015
Position1,VNIR,6.3000164032,0.0043181023,23.647069931,0.8375091553,0.1094498485,1.96725595742464E-05,25.1389770508,0.9096454978
Position1,VNIR,6.2433104515,0.0043362705,23.6288356781,0.8380749226,0.1088683009,7.78445973992348E-06,25.1211929321,0.9101115465
Position1,VNIR,6.2096304893,0.0043454627,23.6196403503,0.8385756612,0.1085265875,3.16218938678503E-05,25.1141757965,0.9105601907
Position1,VNIR,6.2344369888,0.0043778806,23.5873603821,0.8378409147,0.1095291823,1.15716829895973E-05,25.081867218,0.9101492167
Position1,VNIR,6.2451429367,0.0043733213,23.591884613,0.8372040987,0.1081040949,1.39537733048201E-05,25.0832080841,0.9100782871
Position1,VNIR,6.2852988243,0.0043588392,23.6062908173,0.8362445831,0.1073462814,1.55111774802208E-05,25.0921516418,0.91013515
Position1,VNIR,6.2990875244,0.0043194206,23.6457443237,0.8356488943,0.10877949,0.00000478,25.1339874268,0.9095579982
Position1,VNIR,6.2847037315,0.0043553524,23.6097679138,0.8348943591,0.1092621461,2.75894999504089E-05,25.0952701569,0.9088127017
Position1,VNIR,6.2625780106,0.0043237796,23.6413650513,0.8350762725,0.1111467779,2.2250460460782E-05,25.1264648438,0.9096730351
Position1,VNIR,6.3127264977,0.0043211146,23.6440429688,0.834323287,0.1107102036,1.36552844196558E-05,25.1312847137,0.9098775387
Position1,VNIR,6.2941260338,0.0043126671,23.6525421143,0.8338894844,0.112380065,1.01258046925068E-05,25.1396560669,0.9092635512
Position1,VNIR,6.3266792297,0.0042741895,23.6914615631,0.833735466,0.1137820408,3.42470593750477E-06,25.1794338226,0.9095529318
Position1,VNIR,6.3119721413,0.004286984,23.6784820557,0.8333641887,0.1154764444,3.66766471415758E-05,25.1647377014,0.9091412425
Position1,VNIR,6.3276863098,0.0042628208,23.7030296326,0.8338429332,0.1159630716,1.51875428855419E-06,25.1949958801,0.9093535542
Position1,VNIR,6.3424510956,0.0043266024,23.6385307312,0.8331789374,0.1173844188,0.000000559,25.1288261414,0.9094241858
Position1,VNIR,6.3728752136,0.0043435944,23.6215057373,0.8320634365,0.1188731045,1.34133733808994E-06,25.1108779907,0.908336997
Position1,VNIR,6.4023561478,0.0043167723,23.6484069824,0.8320860267,0.1192312837,1.37907918542624E-05,25.1364898682,0.9087968469
Position1,VNIR,6.3876152039,0.0043453211,23.6197814941,0.8315423131,0.1199839637,5.79936895519495E-05,25.1079673767,0.9083442092
Position1,VNIR,6.3950681686,0.0043591438,23.6059875488,0.8311334848,0.1200167909,5.58444298803806E-06,25.0927944183,0.908321619
Position1,VNIR,6.4164047241,0.0043575247,23.6076011658,0.830843389,0.1212823465,4.43775206804276E-07,25.0936927795,0.9082140326
Position1,VNIR,6.3633475304,0.0043115914,23.6536235809,0.8324307799,0.119215861,1.60571653395891E-05,25.1432952881,0.9083721638
Position1,VNIR,6.3607621193,0.0043315478,23.6335678101,0.8323438168,0.1196797863,1.14454887807369E-05,25.1203327179,0.9081122279
Position1,VNIR,6.3402309418,0.0042991787,23.6661453247,0.8329755068,0.1185458824,4.15847171097994E-05,25.1554985046,0.9089890122
Position1,VNIR,6.3034515381,0.0042771376,23.6884670258,0.8332591653,0.1173638701,4.30569052696228E-05,25.173866272,0.9085929394
Position1,VNIR,6.2656936646,0.0043061678,23.6590919495,0.8335363865,0.1167221218,3.50812915712595E-05,25.1393699646,0.909055531
Position1,VNIR,6.2015161514,0.0042788982,23.6866798401,0.8344420791,0.1167540103,1.96367036551237E-05,25.167098999,0.9088958502
Position1,VNIR,6.1781458855,0.0042964094,23.6689414978,0.8340669274,0.1163392514,2.32963357120752E-05,25.1441459656,0.9086788297
Position1,VNIR,6.168097496,0.0042806841,23.6848678589,0.8346735239,0.1163856387,3.42987477779388E-05,25.158996582,0.9090252519
Position1,VNIR,6.1745820045,0.004304592,23.6606807709,0.8344163299,0.1151694655,5.96398022025824E-05,25.1327857971,0.9089367986
Position1,VNIR,6.1940560341,0.0043090354,23.6561985016,0.8340454698,0.1152397394,0.000015147,25.1262836456,0.9087054729
Position1,VNIR,6.1797661781,0.0042711021,23.694601059,0.8351768851,0.1140659973,9.86037775874138E-06,25.1617450714,0.9094725847
Position1,VNIR,6.1703557968,0.0043058973,23.659362793,0.8352352977,0.1146062315,1.07523519545794E-05,25.1250038147,0.9091618061
Position1,VNIR,6.1457915306,0.0042663724,23.6994132996,0.8364626169,0.1124115214,1.00978650152683E-06,25.1555080414,0.9100236297
Position1,VNIR,6.1458930969,0.0043039513,23.6613273621,0.8365805149,0.1124920323,8.64127650856972E-06,25.1166172028,0.9093840718
Position1,VNIR,6.0930504799,0.0042519732,23.714094162,0.8373086452,0.1113121063,4.11178916692734E-06,25.1706581116,0.9100110531
Position1,VNIR,6.0746302605,0.0042961971,23.6691589355,0.8369704485,0.1119638011,1.63465738296509E-05,25.1277809143,0.9087914824
Position1,VNIR,6.111415863,0.0042794845,23.6860866547,0.8367262483,0.1137677208,2.94211786240339E-05,25.151260376,0.9093452096
Position1,VNIR,6.1679191589,0.004291588,23.6738204956,0.8366573453,0.1118380427,5.49627002328634E-05,25.1396160126,0.9089287519
Position1,VNIR,6.1842832565,0.0043263966,23.6387367249,0.8357294798,0.1136151031,6.57881610095501E-05,25.1036643982,0.9082885981
Position1,VNIR,6.1834673882,0.0043126689,23.6525382996,0.8354950547,0.1134367883,0.000029692,25.1226634979,0.9083735347
Position1,VNIR,6.2019972801,0.0043148915,23.6503009796,0.8353284597,0.1133448333,2.31876038014889E-05,25.1175785065,0.9084569812
Position1,VNIR,6.2411150932,0.0042932355,23.6721534729,0.8354124427,0.1104632095,4.02904115617275E-05,25.1400413513,0.9091615677
Position1,VNIR,6.2700881958,0.0043245689,23.6405735016,0.8335106373,0.1122088432,0.000005644,25.1104278564,0.9083057642
Position1,VNIR,6.3006229401,0.004330941,23.6341781616,0.8333001137,0.1119197756,3.68352048099041E-05,25.1042938232,0.908601284
Position1,VNIR,6.3602480888,0.0043625543,23.6025924683,0.831769824,0.1126794219,8.74481629580259E-05,25.0703544617,0.9082792997
Position1,VNIR,6.3434615135,0.004358009,23.6071205139,0.8317757249,0.1142986864,9.97493043541908E-06,25.0813007355,0.9082693458
Position1,VNIR,6.3305568695,0.0043415688,23.6235332489,0.8314821124,0.1137036458,2.33424361795187E-05,25.0959033966,0.9075565338
Position1,VNIR,6.4336290359,0.0043518031,23.6133098602,0.8304234147,0.1150869578,2.10711732506752E-07,25.0794143677,0.9074773788
Position1,VNIR,6.4848742485,0.0043349713,23.6301403046,0.8299494982,0.1157823652,9.36025753617287E-06,25.0998077393,0.9071903229
Position1,VNIR,6.5535721779,0.0043372307,23.6278743744,0.8293588758,0.1150119752,0.000025182,25.095041275,0.9071984887
Position1,VNIR,6.6349344254,0.0043546897,23.6104297638,0.8283985257,0.1146181673,3.80864366889E-06,25.0744342804,0.907227695
Position1,VNIR,6.6470184326,0.0043125646,23.6526451111,0.8277968168,0.1145882905,1.49291008710861E-06,25.1177978516,0.9070540071
Position1,VNIR,6.5422258377,0.0043035364,23.6617450714,0.8284512758,0.1152781993,3.85940074920654E-06,25.1317329407,0.9071624875
Position1,VNIR,6.518696785,0.0043606949,23.6044425964,0.826988101,0.1156520769,7.38026574254036E-06,25.0720806122,0.9062584043
Position1,VNIR,6.5752444267,0.0043614861,23.6036529541,0.8260800242,0.1162739396,2.58749350905418E-05,25.0749187469,0.9054480791
Position1,VNIR,6.5883660316,0.004364409,23.6007461548,0.8261069059,0.1171477288,6.01541250944138E-06,25.0709056854,0.9055038095
Position1,VNIR,6.5848097801,0.0044132085,23.5524559021,0.8255007863,0.1170760468,8.805887773633E-06,25.0215568542,0.9053857327
Position1,VNIR,6.587697506,0.0043891976,23.5761489868,0.8246216178,0.118437171,0.000008828,25.0470333099,0.904712379
Position1,VNIR,6.584004879,0.0044071865,23.558385849,0.8241384029,0.1188914776,1.62152573466301E-05,25.0284957886,0.9053018093
Position1,VNIR,6.6115312576,0.0043754978,23.5897254944,0.824757576,0.1179967374,5.00120222568512E-07,25.0603675842,0.9052429199
Position1,VNIR,6.6047868729,0.0043700356,23.5951519012,0.8238745332,0.11797598,8.94675031304359E-06,25.0711097717,0.9048852921
Position1,VNIR,6.6766848564,0.004377461,23.5877780914,0.8233798742,0.1174919829,1.73714943230152E-06,25.0617618561,0.9041058421
Position1,VNIR,6.7348327637,0.0043448224,23.6202793121,0.8241107464,0.11683698,2.77487561106682E-06,25.0974693298,0.9053501487
Position1,VNIR,6.6906466484,0.0043330966,23.632019043,0.8245392442,0.117446214,2.22469680011272E-06,25.1108379364,0.9057634473
Position1,VNIR,6.6904807091,0.0043209526,23.644203186,0.8268826604,0.1149592474,2.89937015622854E-05,25.1215648651,0.9064407945
Position1,VNIR,6.6404266357,0.0042869733,23.6784915924,0.8270516992,0.1146522313,8.97655263543129E-06,25.1605319977,0.9069799781
Position1,VNIR,6.6272006035,0.0043174084,23.6477680206,0.8278208971,0.114460282,3.91388311982155E-07,25.1321239471,0.9063698649
Position1,VNIR,6.6214876175,0.0043047634,23.6605091095,0.8288237453,0.1144531965,1.49011611938477E-08,25.1489067078,0.9070470929
Position1,VNIR,6.6050753593,0.0042803753,23.6851806641,0.8303094506,0.1116582453,8.35023820400238E-06,25.1777915955,0.9079802036
Position1,VNIR,6.6094346046,0.0042754435,23.6901874542,0.8316430449,0.1120288745,7.97444954514504E-07,25.1776809692,0.9090326428
Position1,VNIR,6.5706911087,0.0042101769,23.7569980621,0.8330216408,0.1110709906,1.9371509552002E-07,25.2502841949,0.9090844393
Position1,VNIR,6.5844635963,0.0042535774,23.7124557495,0.8330976367,0.1106802598,6.93649053573608E-06,25.2033729553,0.909099102
Position1,VNIR,6.5881743431,0.0042881528,23.6772956848,0.833548367,0.1129287481,1.01390760391951E-05,25.1658535004,0.9089235067
Position1,VNIR,6.6049180031,0.0042533721,23.7126655579,0.8340601325,0.1114053056,2.02755909413099E-05,25.1998062134,0.9093232751
Position1,VNIR,6.645321846,0.0042214133,23.7454223633,0.834395051,0.1126328409,5.42216002941132E-06,25.2349834442,0.9105985761
Position1,VNIR,6.6357827187,0.004268867,23.6968765259,0.8332795501,0.1119319946,2.69175507128239E-06,25.1814823151,0.9096104503
Position1,VNIR,6.6475753784,0.0042292629,23.7373523712,0.8334645033,0.1130848154,1.64448283612728E-06,25.2251605988,0.9102304578
Position1,VNIR,6.6546959877,0.0041723866,23.7961559296,0.8342336416,0.1132508665,9.63546335697174E-06,25.2864608765,0.9105463624
Position1,VNIR,6.6699638367,0.0041605067,23.8085384369,0.8332206607,0.1154891476,3.52412462234497E-06,25.2972946167,0.9101219773
Position1,VNIR,6.7433104515,0.0041659395,23.8028717041,0.8313930035,0.1166003346,0.000002997,25.294757843,0.9099051952
Position1,VNIR,6.6898684502,0.0041958932,23.7717552185,0.8310596347,0.1160346195,8.37468542158604E-06,25.2569980621,0.909793973
Position1,VNIR,6.6662859917,0.0041840095,23.7840747833,0.8304962516,0.1158978343,2.32418533414602E-05,25.2727966309,0.9090703726
Position1,VNIR,6.621527195,0.0041804621,23.7877578735,0.8299649954,0.1184758171,2.10478901863098E-07,25.2772312164,0.9084825516
Position1,VNIR,6.564599514,0.0042489395,23.7171955109,0.8288276792,0.1181833595,4.89992089569569E-06,25.2017421722,0.9077474475
Position1,VNIR,6.5376877785,0.0042631649,23.7026805878,0.8285090923,0.1192691922,6.37723132967949E-07,25.1917152405,0.9072811007
Position1,VNIR,6.5162415504,0.0042930134,23.67237854,0.8275619745,0.1202625483,9.72533598542213E-07,25.1604614258,0.9071462154
Position1,VNIR,6.5300354958,0.0043216157,23.6435394287,0.8261115551,0.1207585931,5.53322024643421E-06,25.1312294006,0.9064635038
Position1,VNIR,6.5440249443,0.0043415148,23.623588562,0.8255820274,0.121483922,1.94103922694921E-05,25.11302948,0.9059933424
Position1,VNIR,6.5063591003,0.0043347552,23.6303539276,0.8271019459,0.1191569567,5.96791505813599E-06,25.1204910278,0.9065155387
Position1,VNIR,6.5315413475,0.0043913559,23.5740127563,0.8262183666,0.1203729361,0.000005034,25.0647201538,0.905828476
Position1,VNIR,6.6019625664,0.0043198084,23.6453552246,0.8267925978,0.1186335385,2.09298450499773E-05,25.138584137,0.9064769745
Position1,VNIR,6.5714235306,0.0043853982,23.5799102783,0.8258823156,0.1177061647,3.6132987588644E-06,25.0738105774,0.9068533778
Position1,VNIR,6.5740046501,0.004407167,23.5584068298,0.8268128037,0.1170960143,1.04052014648914E-06,25.0523662567,0.9075736403
Position1,VNIR,6.6233568192,0.0043812199,23.5840492249,0.8275572658,0.1161654219,0.000008916,25.0813102722,0.9082980752
Position1,VNIR,6.6100831032,0.0044147153,23.5509719849,0.8279645443,0.116819635,1.20631884783506E-05,25.0498199463,0.9090258479
Position1,VNIR,6.6419358253,0.0044392175,23.5269374847,0.8275515437,0.1162414551,5.23868948221207E-08,25.0250015259,0.9088669419
Position1,VNIR,6.5814056396,0.0044396766,23.5264873505,0.8286098838,0.1139806509,8.90344381332397E-07,25.0247077942,0.9088059068
Position1,VNIR,6.5409636497,0.004529201,23.4397850037,0.8282716274,0.1161821783,1.17281451821327E-05,24.9336624146,0.9079843163
Position1,VNIR,6.612680912,0.0045302794,23.4387512207,0.8275450468,0.1149350628,2.79706437140703E-05,24.9282283783,0.9083955884
Position1,VNIR,6.5940880775,0.0045290124,23.4399681091,0.8291755319,0.1137891859,1.50478444993496E-06,24.9337100983,0.909081161
Position1,VNIR,6.6242127419,0.0045205005,23.448135376,0.829888165,0.1139556542,0.000012598,24.9410133362,0.9090397954
Position1,VNIR,6.6250662804,0.0044770772,23.4900550842,0.8304509521,0.1152756214,4.23751771450043E-06,24.9913311005,0.9089177847
Position1,VNIR,6.5759921074,0.0045271665,23.441734314,0.8301347494,0.1146213561,4.5455526560545E-06,24.9398574829,0.9095436335
Position1,VNIR,6.5789399147,0.0044988254,23.4690093994,0.8306587338,0.1140965596,1.29011459648609E-06,24.9762363434,0.9090140462
Position1,VNIR,6.6031088829,0.0045584859,23.4117927551,0.830006361,0.1147448495,3.40142287313938E-06,24.9198265076,0.9091463685
Position1,VNIR,6.6063170433,0.0045767222,23.3944549561,0.8303197026,0.1138627529,2.3585744202137E-06,24.9044322968,0.9094317555
Position1,VNIR,6.6451525688,0.0045176367,23.4508876801,0.8313189745,0.1133304611,4.18745912611485E-06,24.966676712,0.909463644
Position1,VNIR,6.5838136673,0.0045153969,23.453042984,0.8329221606,0.1137915999,1.28552783280611E-05,24.9669933319,0.9096138477
Position1,VNIR,6.6322388649,0.0044322633,23.533744812,0.8327897787,0.1134358719,5.60423359274864E-07,25.0528411865,0.9107768536
Position1,VNIR,6.6366562843,0.0044648945,23.5018882751,0.8315124512,0.1142842695,4.47616912424564E-06,25.0176258087,0.9106326103
Position1,VNIR,6.7244539261,0.0045518717,23.4181003571,0.8290736675,0.1164600104,0.000002038,24.9365005493,0.9102284908
Position1,VNIR,6.6860780716,0.0046037305,23.3689022064,0.8281011581,0.1187667772,4.83519397675991E-06,24.8956451416,0.909700036
Position1,VNIR,6.6224312782,0.0046040174,23.3686294556,0.8271684647,0.1168213189,3.82307916879654E-06,24.8833560944,0.9087705612
Position1,VNIR,6.4938197136,0.0045646806,23.4058952332,0.8291669488,0.1156071499,2.662418410182E-06,24.9146728516,0.9092456102
Position1,VNIR,6.4573273659,0.0045318287,23.4372673035,0.8292871118,0.1162664592,1.22305937111378E-06,24.942905426,0.9090701938
Position1,VNIR,6.5820665359,0.0044732611,23.4937572479,0.8279029131,0.115687117,1.23854260891676E-05,25.0031089783,0.90888381
Position1,VNIR,6.6078538895,0.0045147091,23.4537029266,0.8263627291,0.1193163618,1.60785857588053E-05,24.9733123779,0.908125639
Position1,VNIR,6.5957827568,0.0044911099,23.4764652252,0.8274303079,0.1195767,4.65912744402885E-05,24.9945049286,0.9082288146
Position1,VNIR,6.6767792702,0.0044451025,23.5211830139,0.8266192675,0.1198688969,1.9225524738431E-05,25.0447692871,0.9070305228
Position1,VNIR,6.6984863281,0.0043891626,23.5761852264,0.8266706467,0.1181043312,1.9577331840992E-05,25.0948295593,0.9078924656
Position1,VNIR,6.6778197289,0.0044093803,23.556224823,0.8256946206,0.1189226732,1.48685649037361E-06,25.0755271912,0.9072289467
Position1,VNIR,6.6999087334,0.0044053849,23.5601615906,0.8252714872,0.1190449297,1.00175384432077E-05,25.0838356018,0.9068619013
Position1,VNIR,6.7611680031,0.0043291156,23.636007309,0.8267743587,0.1179872677,3.71597707271576E-07,25.1628398895,0.9084200859
Position1,VNIR,6.8643832207,0.0043174559,23.6477203369,0.825591445,0.1183508411,5.29084354639053E-06,25.1837692261,0.9083120227
